stride_interval,stride_variability,swing_time,stance_time,double_support_time,gait_speed,cadence,step_length,stride_regularity,gait_asymmetry,status
0.9016,0.0647,0.2142,0.2347,0.2324,5.634,133.7171,2.5339,0.815,0.0,1
0.9724,0.2031,0.3278,0.1698,0.167,4.8599,120.6768,2.4233,0.8395,0.025,1
1.0364,0.1534,0.336,0.1917,0.1899,4.4411,113.2745,2.3521,0.8818,0.022,1
1.0717,0.0806,0.2608,0.2741,0.2696,4.3628,111.693,2.3371,0.8584,0.0015,1
1.1728,0.1233,0.2872,0.306,0.2981,3.7588,100.9771,2.2347,0.8841,0.01,1
1.0402,0.122,0.3254,0.1989,0.1981,4.498,114.4227,2.3608,0.8629,0.0045,0
1.0179,0.1701,0.2722,0.2399,0.2257,4.6705,117.44,2.3914,0.8131,0.0043,1
1.2538,0.0456,0.3116,0.3133,0.308,3.4989,96.0426,2.1865,0.9071,-0.0002,1
0.9892,0.4604,0.3632,0.171,0.1656,4.3901,112.393,2.343,0.7957,0.0757,1
1.0502,0.0996,0.3326,0.1964,0.1936,4.4543,113.5359,2.3539,0.8393,0.0044,0
0.9542,0.0757,0.2439,0.2343,0.2292,5.1806,125.7654,2.4643,0.9007,0.0004,1
1.0179,0.1753,0.2724,0.24,0.2258,4.6776,117.4302,2.3891,0.8139,0.0048,1
1.0972,0.1533,0.242,0.3111,0.3019,4.1759,108.3673,2.3066,0.898,0.0049,1
0.9531,0.0717,0.243,0.2343,0.2299,5.1686,125.7799,2.4667,0.9014,0.0002,1
1.0383,0.1207,0.3247,0.1999,0.1982,4.5006,114.3669,2.3626,0.8631,0.0045,0
1.1167,0.0287,0.3085,0.2465,0.2431,4.15,108.4587,2.3034,0.9068,0.0001,1
1.1564,0.0638,0.2938,0.2818,0.2772,3.9287,103.9617,2.2635,0.9141,-0.0003,1
1.0181,0.1742,0.2656,0.2447,0.2412,4.6784,117.1715,2.3896,0.8632,0.004,1
0.9887,0.4591,0.3631,0.1716,0.1652,4.3912,112.3959,2.344,0.7939,0.0759,1
1.0029,0.0823,0.3096,0.1882,0.1834,4.8419,120.2615,2.4152,0.9131,0.0045,1
0.9878,0.0533,0.2861,0.2122,0.2076,4.8494,120.5537,2.416,0.8517,0.0037,1
1.1579,0.0839,0.3576,0.2253,0.2193,3.8598,102.7103,2.2507,0.7803,0.0051,0
1.1025,0.1182,0.3238,0.2374,0.2339,4.0806,106.8892,2.295,0.9183,0.0092,0
1.0235,0.0361,0.3045,0.2087,0.2071,4.6577,117.0207,2.3853,0.9141,0.0001,0
1.0551,0.0894,0.3011,0.2334,0.2308,4.3821,112.3934,2.3416,0.8992,0.0132,1
1.0,0.1699,0.3197,0.1907,0.1866,4.7152,117.7382,2.3935,0.7415,0.0254,1
1.1071,0.1876,0.3517,0.1976,0.1899,4.2281,109.4818,2.314,0.8224,0.0135,0
1.1996,0.0531,0.293,0.3049,0.2978,3.7373,100.4344,2.2283,0.8973,0.0045,1
1.2782,0.1567,0.3012,0.3427,0.3315,3.3409,92.7497,2.1531,0.8214,0.0104,1
1.0492,0.1007,0.3319,0.1969,0.1937,4.4637,113.4707,2.3548,0.8414,0.0045,0
1.1038,0.121,0.2712,0.285,0.2766,4.1426,107.733,2.2997,0.8561,-0.0003,1
1.1046,0.1567,0.3475,0.2112,0.2086,4.1161,107.2821,2.2968,0.7968,0.0049,0
1.2332,0.0405,0.3435,0.277,0.2728,3.5215,96.6233,2.1882,0.8682,0.0051,0
0.9802,0.0616,0.3082,0.1832,0.1803,4.9326,121.7992,2.4321,0.8934,-0.0004,1
1.2321,0.0801,0.3771,0.2413,0.2378,3.5587,97.1033,2.1931,0.7244,-0.0005,0
1.0683,0.0684,0.2616,0.2759,0.2688,4.3606,111.9459,2.3394,0.8585,0.0016,1
1.2055,0.2015,0.2646,0.3385,0.3297,3.6852,99.5136,2.2226,0.8744,0.0051,1
0.9883,0.458,0.362,0.1725,0.1647,4.3936,112.3252,2.3439,0.7938,0.0759,1
1.2093,0.1246,0.2944,0.3211,0.3141,3.5807,97.5932,2.1964,0.8933,0.0102,1
0.9534,0.069,0.2433,0.2329,0.2296,5.1689,125.8898,2.4646,0.9028,0.0003,1
1.2531,0.038,0.3106,0.3135,0.308,3.5045,95.9609,2.1829,0.9065,-0.0002,1
1.0763,0.1239,0.2805,0.2489,0.2357,4.4496,113.3961,2.3545,0.8344,0.0132,1
1.2021,0.0518,0.2939,0.303,0.2981,3.7314,100.7133,2.2318,0.8963,0.0054,1
1.1017,0.1106,0.3183,0.2349,0.2313,4.176,108.6993,2.3082,0.8819,0.0046,0
1.1456,0.0541,0.3004,0.2721,0.2626,3.9839,105.1087,2.272,0.8864,-0.0001,1
1.0909,0.1276,0.3616,0.1924,0.1556,4.1703,108.4124,2.3073,0.85,0.0134,1
1.0278,0.2117,0.3685,0.1621,0.1572,4.4164,112.9116,2.3489,0.6679,0.0256,1
1.0744,0.0643,0.3398,0.1986,0.1971,4.3336,111.7039,2.3346,0.8605,0.0043,0
0.9938,0.2178,0.3755,0.1308,0.1282,4.7246,118.1034,2.3985,0.6999,0.0127,1
1.1485,0.057,0.3003,0.2723,0.263,3.9763,105.1559,2.2731,0.886,0.0002,1
1.4464,0.3158,0.3262,0.4128,0.4011,2.7303,81.2156,2.0245,0.7151,0.0248,1
1.9121,0.2285,0.4128,0.5407,0.5176,1.896,62.9573,1.805,0.8211,0.008,1
1.0198,0.1192,0.3471,0.167,0.1637,4.6444,116.9374,2.3832,0.8319,0.0088,1
1.0139,0.1675,0.2715,0.2394,0.2258,4.6652,117.1953,2.3896,0.8131,0.0041,1
1.0351,0.0575,0.3258,0.1921,0.1889,4.5941,115.7322,2.3745,0.817,0.0004,0
2.027,6.7806,0.6587,0.3441,0.3406,1.7524,59.8971,1.7641,0.5175,0.009,0
1.0963,0.1086,0.2711,0.285,0.2767,4.1402,107.7867,2.3021,0.8559,0.0002,1
0.9772,0.158,0.2866,0.206,0.1991,4.959,122.4022,2.4359,0.8861,0.0043,1
1.1574,0.058,0.318,0.2711,0.2642,3.816,101.9168,2.2447,0.8679,0.0001,1
1.1066,0.188,0.3522,0.1971,0.1908,4.2148,109.4287,2.3194,0.8248,0.0129,0
1.158,0.0634,0.2943,0.2824,0.2779,3.9258,103.8226,2.265,0.9141,-0.0002,1
1.0118,0.2501,0.329,0.1902,0.1578,4.5738,115.777,2.377,0.8327,0.0083,1
1.1126,0.1718,0.3527,0.1989,0.1824,4.1913,108.8667,2.3097,0.8623,0.0,1
1.1129,0.0156,0.3073,0.2479,0.2437,4.1368,107.8701,2.3023,0.9072,-0.0002,1
1.0242,0.0353,0.3042,0.2089,0.2065,4.6365,116.8628,2.3855,0.9147,-0.0003,0
1.0107,0.1502,0.2889,0.218,0.2149,4.728,118.3628,2.3981,0.8482,0.0041,1
1.2635,0.1171,0.3614,0.2702,0.2673,3.4478,95.0223,2.1741,0.8323,0.0001,0
1.1473,0.0522,0.2991,0.2725,0.2626,3.9754,104.8584,2.2732,0.8872,-0.0,1
1.1007,0.1165,0.3184,0.2343,0.233,4.1586,108.558,2.3065,0.8787,0.0046,0
1.0273,0.2086,0.3693,0.1618,0.1574,4.4275,112.8495,2.3478,0.6672,0.0259,1
1.1683,0.0574,0.3483,0.2337,0.2264,3.8638,102.9799,2.254,0.8029,0.0001,0
1.0282,0.24,0.3464,0.1816,0.1794,4.4432,113.2206,2.3551,0.6734,0.0304,1
1.1016,0.1165,0.3182,0.2362,0.2329,4.1702,108.2946,2.3072,0.8797,0.0049,0
0.9208,0.3701,0.2786,0.2211,0.2103,4.8436,120.3178,2.4151,0.8136,0.0837,1
0.9934,0.0705,0.2886,0.2089,0.2038,4.8743,120.6959,2.4203,0.7945,-0.0002,1
1.0339,0.0551,0.3257,0.1916,0.1889,4.5848,115.7158,2.3765,0.8183,0.0004,0
1.1036,0.2288,0.3544,0.1928,0.1864,4.2171,109.3191,2.3155,0.823,0.0048,0
1.0446,0.1919,0.3787,0.142,0.1399,4.5637,115.28,2.3736,0.6941,0.0041,1
1.2342,0.0518,0.3438,0.2781,0.2733,3.5173,96.6267,2.188,0.8691,0.0053,0
1.1565,0.1718,0.2918,0.2952,0.2857,3.8447,102.4868,2.2488,0.8868,0.0141,1
1.1477,0.0518,0.2988,0.2731,0.263,3.9748,105.1299,2.2707,0.8878,-0.0002,1
1.0967,0.1348,0.3307,0.2222,0.2186,4.1981,108.9271,2.3136,0.7503,0.0093,0
1.0069,0.1219,0.2881,0.2202,0.2141,4.7366,118.4794,2.3991,0.8499,0.0037,1
0.9843,0.7043,0.3044,0.2958,0.2799,3.7044,100.2129,2.2244,0.2375,0.2089,1
1.0993,0.1781,0.278,0.2946,0.2771,3.9847,104.8737,2.272,0.7883,0.0387,1
1.1582,0.1334,0.2994,0.2813,0.2695,3.8994,103.545,2.2575,0.8681,0.0053,1
0.9768,0.1583,0.2871,0.2041,0.2001,4.9663,122.3846,2.4331,0.8859,0.004,1
1.7003,0.578,0.3562,0.4971,0.4739,2.2108,70.4186,1.8982,0.8309,0.0001,1
1.1019,0.148,0.3478,0.2096,0.2089,4.1099,107.4582,2.2973,0.7962,0.0048,0
1.0892,0.1342,0.3597,0.1928,0.1541,4.172,108.2608,2.3062,0.8493,0.0141,1
1.0167,0.1105,0.3468,0.1665,0.1636,4.6515,116.9621,2.3864,0.8344,0.0085,1
1.0229,0.0303,0.3043,0.2086,0.2069,4.6534,116.8921,2.3878,0.9135,-0.0004,0
0.9826,0.0604,0.3085,0.1827,0.1793,4.9233,121.7369,2.4299,0.8922,0.0003,1
0.9834,0.0579,0.2871,0.2116,0.2075,4.8479,120.2188,2.4168,0.8556,0.0038,1
1.1453,0.0532,0.2987,0.2711,0.2627,3.9862,104.9542,2.2733,0.8846,0.0002,1
1.1567,0.0929,0.3584,0.2248,0.2204,3.8644,102.7337,2.2504,0.7809,0.0053,0
1.033,0.1617,0.3367,0.1923,0.188,4.4431,113.5698,2.3515,0.8811,0.0225,1
1.2187,0.157,0.4151,0.1998,0.1994,3.5664,97.4216,2.1982,0.6544,0.0057,1
0.9629,0.2125,0.3648,0.1298,0.127,4.8984,121.2509,2.425,0.8524,0.0213,1
1.0191,0.1789,0.2652,0.246,0.2412,4.6708,117.491,2.3901,0.8622,0.0043,1
1.0189,0.1104,0.3465,0.1676,0.1639,4.6484,116.7033,2.3865,0.8339,0.0083,1
0.9552,0.0712,0.2427,0.2338,0.2313,5.1633,125.8161,2.466,0.9009,0.0001,1
1.0391,0.2086,0.3409,0.1874,0.18,4.4473,113.5147,2.3541,0.7632,0.0219,1
1.1251,0.1491,0.3547,0.2182,0.2128,3.9705,104.7757,2.2728,0.8671,0.0095,1
1.2632,0.1141,0.3615,0.2689,0.2681,3.4366,95.1585,2.1736,0.8306,-0.0,0
1.105,0.1194,0.319,0.2353,0.2337,4.1688,108.5621,2.3071,0.8804,0.0046,0
1.0441,0.1619,0.332,0.2004,0.1982,4.3988,113.0945,2.3484,0.7881,0.0174,0
0.9945,0.2087,0.3755,0.1316,0.13,4.7368,118.4697,2.3986,0.6991,0.0127,1
1.153,0.2296,0.3666,0.2145,0.1954,3.8869,103.4362,2.2567,0.8491,0.0048,1
0.9884,0.4611,0.3626,0.1705,0.1653,4.3935,112.5867,2.3438,0.7956,0.0758,1
0.9919,0.1524,0.3527,0.1518,0.1493,4.8048,119.2384,2.4109,0.7628,0.0108,1
1.0414,0.22,0.3412,0.1873,0.1778,4.4457,113.2717,2.3531,0.7661,0.0225,1
1.0057,0.1405,0.2887,0.2186,0.2147,4.7331,118.155,2.3977,0.85,0.0042,1
1.101,0.1163,0.3241,0.2374,0.2357,4.0809,106.9641,2.2918,0.9201,0.0091,0
1.078,0.1123,0.2813,0.2488,0.2372,4.456,113.485,2.3524,0.8344,0.0138,1
1.0402,0.1052,0.3344,0.1826,0.1802,4.5751,115.7982,2.376,0.8288,0.0002,0
0.9963,0.1622,0.3188,0.1905,0.1859,4.6978,117.8475,2.3945,0.7397,0.0253,1
1.0362,0.1565,0.3374,0.1914,0.1878,4.4452,113.5665,2.3536,0.8804,0.0224,1
1.0347,0.1723,0.3368,0.1914,0.1883,4.4452,113.2728,2.3568,0.881,0.0221,1
0.9817,0.7105,0.3034,0.2949,0.2782,3.7165,99.9605,2.2247,0.2359,0.2095,1
0.9249,0.0908,0.2904,0.1745,0.1689,5.3758,129.2055,2.4948,0.8869,0.0037,1
1.1458,0.0515,0.2983,0.2721,0.2637,3.9812,104.9481,2.2734,0.8858,0.0005,1
0.9938,0.083,0.2901,0.2074,0.2031,4.8706,120.7741,2.4245,0.7959,-0.0002,1
1.0068,0.0906,0.3095,0.1876,0.1839,4.8582,120.3947,2.4172,0.9147,0.0047,1
1.0548,0.0947,0.3004,0.233,0.2298,4.3806,112.166,2.3455,0.8983,0.0139,1
1.0447,0.2305,0.2436,0.3,0.2877,4.2728,110.3629,2.3243,0.8982,0.0317,1
1.0333,0.2128,0.324,0.1875,0.1846,4.6717,117.2178,2.3892,0.8753,0.0124,0
1.2061,0.1296,0.3646,0.2438,0.2377,3.6242,98.5652,2.2099,0.8302,0.0051,0
1.0277,0.2475,0.3468,0.1838,0.1803,4.4435,113.4677,2.3526,0.6726,0.0311,1
1.1557,0.2328,0.3675,0.2134,0.1942,3.8854,103.6617,2.2585,0.8492,0.0046,1
1.1603,0.0428,0.3184,0.2701,0.2659,3.8165,101.9343,2.242,0.8662,0.0008,1
1.0106,0.1327,0.2882,0.2182,0.2137,4.7273,118.4956,2.4002,0.8489,0.0041,1
1.0206,0.1795,0.2659,0.2458,0.241,4.6757,117.2531,2.3893,0.8604,0.0038,1
0.9913,0.1008,0.29,0.2053,0.2009,4.9026,121.5069,2.4267,0.8709,0.0043,0
1.1173,0.094,0.2818,0.2841,0.2812,4.0309,105.877,2.2824,0.8086,0.0096,1
1.2538,0.1628,0.2883,0.3429,0.3363,3.4464,95.2058,2.1736,0.872,0.0106,1
1.1608,0.1283,0.3003,0.2808,0.2692,3.8907,103.4675,2.2576,0.8668,0.0043,1
0.9862,0.6997,0.3052,0.296,0.2783,3.6971,100.0088,2.2267,0.2374,0.2093,1
1.0496,0.0342,0.3022,0.2252,0.2227,4.4765,113.8322,2.36,0.8686,0.0001,0
1.1121,0.0196,0.3078,0.2488,0.245,4.1414,107.8955,2.301,0.9059,-0.0001,1
0.9559,0.0721,0.2368,0.2438,0.239,5.1068,124.7065,2.4579,0.8434,0.0004,1
1.0363,0.1627,0.3367,0.1915,0.1877,4.4453,113.4648,2.3526,0.8812,0.0214,1
1.0392,0.2183,0.3417,0.1869,0.1789,4.4264,113.2467,2.3548,0.7627,0.0219,1
1.0631,0.1634,0.3199,0.2157,0.2142,4.3625,111.738,2.3368,0.8714,0.0091,0
1.2013,0.0592,0.293,0.3032,0.2976,3.7334,100.4764,2.2283,0.8926,0.0053,1
1.0508,0.0437,0.3599,0.1665,0.1632,4.4788,113.7688,2.3566,0.7826,-0.0,0
0.9896,0.1141,0.2895,0.2044,0.2024,4.894,121.3253,2.425,0.8735,0.0043,0
1.0982,0.1152,0.2705,0.2847,0.2763,4.1301,108.0812,2.3023,0.8556,-0.0002,1
1.0058,0.0472,0.293,0.2129,0.2105,4.7604,118.6447,2.4031,0.867,-0.0001,0
0.9819,0.075,0.3087,0.1849,0.1804,4.9409,121.7145,2.4302,0.8919,0.0001,1
1.0175,0.1677,0.2722,0.2392,0.2262,4.6809,117.4228,2.3902,0.8139,0.0041,1
1.1728,0.0717,0.356,0.2317,0.2301,3.8145,101.8955,2.244,0.8444,0.0001,0
1.0465,0.1902,0.3795,0.1418,0.139,4.5533,115.5023,2.3713,0.6928,0.0046,1
1.0363,0.164,0.3372,0.1939,0.1872,4.4414,113.3431,2.3563,0.8824,0.0224,1
1.1565,0.0874,0.3579,0.225,0.2213,3.8546,102.7485,2.2526,0.7794,0.0051,0
0.9874,0.4547,0.3622,0.1715,0.1657,4.3892,112.4328,2.343,0.7958,0.0755,1
0.9854,0.049,0.2869,0.2131,0.2075,4.8387,120.4241,2.4165,0.8547,0.0039,1
1.0492,0.1111,0.3317,0.1968,0.1938,4.4481,113.6652,2.353,0.84,0.0049,0
1.0153,0.2762,0.3458,0.1859,0.1503,4.4229,112.9477,2.3514,0.8906,0.0355,1
1.1481,0.0507,0.2987,0.2719,0.2629,3.9776,104.687,2.2728,0.8867,0.0002,1
1.0174,0.2549,0.3288,0.1873,0.1587,4.5825,115.9616,2.3782,0.8305,0.0078,1
1.2585,0.1431,0.2879,0.3419,0.3361,3.447,94.7135,2.1736,0.8718,0.0106,1
0.9225,0.3626,0.2769,0.2213,0.21,4.8507,120.3957,2.4172,0.8146,0.0836,1
1.1731,0.081,0.356,0.2316,0.2317,3.8191,101.9519,2.2427,0.8454,0.0,0
1.0732,0.073,0.2621,0.2749,0.2699,4.3577,111.8928,2.3405,0.8601,0.0021,1
1.5228,0.1243,0.376,0.3911,0.3817,2.5977,78.2351,1.9904,0.7405,0.0001,1
1.1609,0.0579,0.3187,0.2704,0.2651,3.8086,102.2402,2.2426,0.8677,0.0001,1
1.0958,0.1503,0.2415,0.3111,0.3037,4.1681,108.358,2.3067,0.8992,0.0045,1
1.1722,0.0485,0.3492,0.2341,0.2272,3.8633,102.8223,2.2515,0.8029,0.0002,0
1.1019,0.2238,0.3552,0.1927,0.1866,4.2305,109.5742,2.3186,0.8206,0.0043,0
0.9825,0.0624,0.3091,0.1842,0.1811,4.9406,121.9274,2.4299,0.892,-0.0001,1
1.2029,0.0584,0.2936,0.3042,0.2973,3.7215,100.6317,2.2275,0.8953,0.005,1
1.2067,0.1335,0.3653,0.2444,0.2372,3.6297,98.3311,2.2113,0.8268,0.005,0
0.9209,0.365,0.2772,0.2221,0.2101,4.8434,120.2899,2.4187,0.8145,0.0834,1
1.0762,0.1292,0.3797,0.156,0.1511,4.3567,112.0566,2.3401,0.7168,0.0087,0
1.2625,0.114,0.3606,0.269,0.2674,3.4461,95.0708,2.1743,0.8301,0.0001,0
1.0237,0.1906,0.2657,0.2451,0.2387,4.6812,117.4367,2.3893,0.8601,0.0039,1
1.1597,0.1302,0.2997,0.2809,0.2697,3.9007,103.2076,2.257,0.8674,0.0051,1
1.1974,0.1022,0.3608,0.2404,0.2362,3.677,99.8902,2.2183,0.8405,0.0153,0
1.0664,0.1607,0.3195,0.2172,0.2152,4.3668,111.8883,2.3379,0.8714,0.009,0
1.1566,0.1269,0.2996,0.2793,0.2692,3.8929,103.7199,2.2588,0.8687,0.0048,1
1.0756,0.0597,0.34,0.1976,0.1969,4.342,111.5142,2.3369,0.8624,0.0039,0
1.1022,0.144,0.3483,0.21,0.2083,4.1116,107.4834,2.2951,0.7946,0.0047,0
1.0311,0.235,0.3457,0.1831,0.1787,4.4391,113.1571,2.3515,0.6716,0.0308,1
1.2545,0.1577,0.2883,0.3444,0.3345,3.4453,95.0795,2.1726,0.8711,0.0107,1
2.0319,6.7655,0.6586,0.3462,0.3406,1.7604,59.9078,1.7616,0.518,0.0093,0
1.0762,0.143,0.3796,0.1551,0.1508,4.3578,112.0389,2.3402,0.7173,0.0093,0
1.0677,0.0759,0.2615,0.2747,0.2686,4.363,111.7546,2.3365,0.8597,0.0013,1
1.2328,0.0326,0.3432,0.2777,0.2736,3.5207,96.3749,2.1883,0.8686,0.0052,0
1.1782,0.1287,0.2867,0.3058,0.2968,3.7554,100.864,2.2342,0.8866,0.0098,1
1.1471,0.0452,0.2999,0.273,0.2635,3.9856,104.9047,2.2727,0.8883,0.0002,1
0.9771,0.1488,0.2872,0.2042,0.1988,4.9644,122.3142,2.4354,0.8862,0.0045,1
1.1606,0.1259,0.3002,0.2819,0.2701,3.8964,103.529,2.2589,0.8678,0.0054,1
1.2587,0.1557,0.2876,0.3427,0.3353,3.4481,95.069,2.1726,0.8724,0.0108,1
1.0311,0.2148,0.3693,0.1627,0.1583,4.4197,112.8582,2.3468,0.6684,0.0256,1
1.1189,0.1103,0.3525,0.2105,0.2085,4.0526,106.3687,2.2873,0.7961,0.0053,0
1.0727,0.1314,0.2809,0.2481,0.2377,4.4492,113.3558,2.3538,0.8338,0.0134,1
0.9876,0.4377,0.2901,0.2583,0.257,4.2267,109.3707,2.3174,0.724,0.1048,1
1.2307,0.0894,0.3769,0.2408,0.2382,3.5536,96.9635,2.1936,0.7245,0.0,0
1.0984,0.1198,0.3226,0.238,0.2357,4.0845,107.1051,2.2923,0.9211,0.0092,0
1.1005,0.2291,0.3563,0.1933,0.1863,4.2257,109.5387,2.3159,0.8246,0.0044,0
1.0206,0.112,0.3463,0.1677,0.1644,4.6477,116.6328,2.3863,0.8339,0.0086,1
1.0371,0.1002,0.3343,0.1831,0.18,4.6032,115.9674,2.3751,0.8317,-0.0001,0
1.0161,0.2411,0.3292,0.1882,0.1584,4.5909,115.8413,2.3762,0.833,0.0077,1
1.0693,0.0779,0.2622,0.2751,0.2684,4.3497,111.7077,2.3388,0.8594,0.0017,1
0.9636,0.2129,0.3657,0.1303,0.1262,4.9061,121.0544,2.4241,0.8515,0.0209,1
1.073,0.0587,0.3402,0.1984,0.1963,4.3482,111.3615,2.3349,0.8604,0.0046,0
1.1215,0.0847,0.2827,0.2846,0.2823,4.0302,105.9255,2.2839,0.8107,0.0098,1
1.119,0.0889,0.2809,0.283,0.2813,4.0234,106.0531,2.281,0.8093,0.0093,1
1.0492,0.1051,0.3323,0.1976,0.1934,4.4467,113.1595,2.3531,0.8398,0.0045,0
1.2554,0.1638,0.2884,0.3421,0.3354,3.4573,95.142,2.1753,0.87,0.0103,1
0.9885,0.4495,0.2896,0.2583,0.2559,4.2222,109.5568,2.3141,0.7241,0.1051,1
1.0741,0.0605,0.3407,0.1977,0.1969,4.3277,111.157,2.3346,0.8596,0.0044,0
0.9998,0.1626,0.3348,0.1752,0.168,4.6895,118.0388,2.3932,0.8346,0.0171,1
1.0223,0.0312,0.3057,0.21,0.2061,4.6405,116.8541,2.3853,0.9153,0.0002,0
1.2575,0.1553,0.2884,0.343,0.3366,3.4508,94.9618,2.1739,0.8706,0.0101,1
0.9275,0.0979,0.2896,0.1738,0.1695,5.3776,129.0959,2.4942,0.8869,0.0042,1
1.0231,0.0427,0.3042,0.2091,0.2072,4.6523,116.6716,2.3846,0.9145,0.0006,0
0.9263,0.0829,0.2907,0.1743,0.17,5.3699,129.1508,2.4963,0.8894,0.0038,1
1.2548,0.1684,0.2885,0.3436,0.3358,3.4448,94.8661,2.1712,0.8722,0.0105,1
1.257,0.1485,0.2879,0.3436,0.337,3.44,95.1429,2.1742,0.8709,0.011,1
1.0766,0.0663,0.3402,0.1994,0.1971,4.3341,111.5711,2.3364,0.8619,0.0034,0
1.0027,0.698,0.3744,0.1695,0.1596,4.2836,110.371,2.3274,0.7038,0.0771,1
1.0166,0.2602,0.3293,0.1893,0.1584,4.6014,115.991,2.3756,0.8342,0.0071,1
1.1193,0.0977,0.3539,0.2109,0.2085,4.0564,106.3534,2.2871,0.7952,0.005,0
0.9229,0.3586,0.2766,0.2215,0.2103,4.8515,120.3772,2.4191,0.8145,0.0844,1
1.1108,0.0934,0.3207,0.2366,0.2346,4.1126,107.5243,2.2967,0.9084,0.0139,1
1.2075,0.1968,0.2645,0.3387,0.3307,3.6883,99.396,2.2178,0.875,0.0051,1
1.0004,0.7052,0.3754,0.1686,0.1605,4.2628,110.5423,2.3243,0.704,0.0767,1
0.9813,0.7026,0.3052,0.2956,0.2799,3.7047,100.1984,2.2221,0.2356,0.2091,1
0.9673,0.2199,0.3643,0.1283,0.1263,4.9108,121.3997,2.4256,0.8516,0.0208,1
0.9849,0.0468,0.2873,0.212,0.2073,4.8492,120.32,2.4177,0.8532,0.0042,1
1.0329,0.2421,0.3472,0.1823,0.1798,4.4474,113.2294,2.3544,0.671,0.031,1
1.0332,0.2255,0.324,0.1874,0.1848,4.6698,117.507,2.3903,0.8746,0.0131,0
0.9853,0.2038,0.3634,0.1341,0.1311,4.8539,120.3521,2.4126,0.7945,0.0126,1
1.1596,0.0615,0.294,0.2836,0.2772,3.9217,103.949,2.2623,0.9144,0.0003,1
0.9316,0.4869,0.3536,0.1538,0.1472,4.7023,117.768,2.397,0.646,0.1018,1
0.9278,0.1026,0.29,0.1734,0.1688,5.3862,129.3208,2.4953,0.8873,0.0042,1
1.2165,0.1876,0.3745,0.241,0.2385,3.5708,97.5144,2.1977,0.6697,0.0156,0
1.2578,0.1557,0.2892,0.3435,0.3367,3.454,95.0413,2.1745,0.8718,0.0102,1
1.0599,0.0794,0.3408,0.1928,0.1894,4.3917,112.3733,2.3456,0.756,0.0045,0
0.9976,0.162,0.3341,0.1743,0.168,4.7014,117.934,2.3952,0.835,0.0171,1
0.9653,0.2168,0.3648,0.1289,0.1265,4.887,121.1686,2.4281,0.8524,0.0205,1
1.2124,0.1804,0.3752,0.2406,0.237,3.5722,97.6958,2.1996,0.6679,0.016,0
1.0317,0.2229,0.3238,0.1862,0.1844,4.6783,117.5009,2.3895,0.873,0.0129,0
1.1071,0.191,0.3519,0.1965,0.1905,4.2307,109.699,2.3163,0.8232,0.0138,0
1.4856,1.0183,0.4221,0.3786,0.3706,2.4392,74.8032,1.9536,0.4755,0.0005,0
0.9953,0.2104,0.3759,0.1314,0.1289,4.7333,118.315,2.4004,0.6984,0.0133,1
2.0308,6.7722,0.6591,0.3457,0.3397,1.7466,59.6182,1.7648,0.5156,0.0086,0
1.102,0.1125,0.3234,0.2363,0.2349,4.0801,106.8712,2.2927,0.9193,0.0092,0
1.0319,0.0538,0.3429,0.1746,0.1726,4.5885,115.9124,2.3765,0.8418,0.0002,1
0.9876,0.0544,0.2871,0.2126,0.2069,4.8467,120.4586,2.4175,0.8541,0.0036,1
0.9787,0.7172,0.3044,0.2953,0.2786,3.7009,99.966,2.223,0.2345,0.2086,1
1.2078,0.1936,0.2649,0.339,0.3308,3.6787,99.5301,2.2187,0.8759,0.0055,1
1.1604,0.078,0.3581,0.2256,0.2205,3.8445,102.5405,2.2533,0.7805,0.0047,0
1.0407,0.0991,0.325,0.199,0.1966,4.513,114.4166,2.3622,0.8635,0.0048,0
1.2221,0.1725,0.4152,0.1997,0.1995,3.5713,97.5206,2.1985,0.655,0.0048,1
1.4873,1.0121,0.4221,0.3786,0.3695,2.4428,75.0016,1.9525,0.4747,0.0002,0
0.9889,0.1194,0.29,0.2048,0.2015,4.9095,121.2192,2.4251,0.8734,0.0042,0
1.05,0.103,0.3321,0.1971,0.1915,4.4277,113.2514,2.3537,0.8367,0.0042,0
1.1545,0.0902,0.3593,0.2254,0.2201,3.862,102.7654,2.2513,0.7819,0.0052,0
0.9896,0.1074,0.2904,0.2045,0.2031,4.8973,121.4799,2.4266,0.8718,0.0042,0
1.0978,0.1808,0.2777,0.2936,0.2775,3.9799,104.8157,2.2717,0.7885,0.0388,1
1.0562,0.0459,0.3598,0.1663,0.1635,4.4729,114.0309,2.3593,0.7815,0.0002,0
1.0062,0.0846,0.3099,0.1894,0.1851,4.8412,120.2206,2.4167,0.9122,0.0038,1
1.105,0.147,0.3478,0.2104,0.2088,4.1057,107.262,2.2977,0.7943,0.0046,0
0.9991,0.0496,0.3441,0.158,0.1543,4.8236,119.4917,2.4144,0.8062,0.0006,1
1.0263,0.0361,0.3044,0.2086,0.2059,4.6507,116.7874,2.3844,0.9147,-0.0002,0
1.097,0.156,0.2414,0.3112,0.3039,4.1668,108.379,2.3063,0.899,0.0043,1
1.0626,0.0401,0.3314,0.2021,0.1978,4.4112,112.9097,2.3469,0.8643,-0.0001,0
0.9323,0.477,0.3544,0.1557,0.1469,4.7044,117.9708,2.3938,0.6447,0.1013,1
1.051,0.109,0.3321,0.1959,0.1911,4.4664,113.4428,2.3536,0.8401,0.004,0
